"","code_insee","commune","code_region","region","code_departement","departement","pop_total","pop_unemployment","pop_executive","pop_employment","pop_worker","pop_no_degree","pop_degree","unemployment","farming","executive","employment","worker","student","no_degree","degree","rent","maison","home","caneva"
"1544","34058","Castries","76","Occitanie","34","Hérault",6250,330,610,800,425,652,658,11.0626885685551,1.00569896077774,20.4492122024807,26.8186389540731,14.2474019443513,50.6082725060827,14.1893362350381,14.3199129488575,33.2464631422189,76.8056589724497,22.9709605361132,"sud"
"1545","34063","Caux","76","Occitanie","34","Hérault",2546,172.101228599041,84.2994542492991,338.763036127193,227.812942174836,469.992642046032,108.146003807254,16.5927867380855,3.31040161674203,8.12755886684828,32.6611428573857,21.9641172608336,34.3682335938095,23.0747768466943,5.30954036610158,24.1995965872385,90.1755737658623,9.08360511115714,"sud"
"1546","34069","Cazouls-lès-Béziers","76","Occitanie","34","Hérault",5023,343.506105800757,193.594481592912,719.774354640313,501.360067714977,796.821657905832,173.738637326972,15.5084904597209,2.68933360573194,8.74033421862883,32.4961144025943,22.6352245149105,32.4691096377316,21.6776574352601,4.72658671595505,28.0023620065439,86.4440695908402,13.2738316300639,"sud"
"1547","34073","Cers","76","Occitanie","34","Hérault",2563.99999999999,161.449025596211,55.1543078536237,421.178350882217,220.617231414495,451.15014463956,81.2272533844274,14.662851944114,0.455375619276885,5.00913181204574,38.2515520192583,20.036527248183,36.8007855023799,23.2280962184226,4.18209875268702,28.6630036630037,88.5531135531137,10.989010989011,"sud"
"1548","34074","Cessenon-sur-Orb","76","Occitanie","34","Hérault",2313,156.719406040645,14.69052359744,357.469407537708,200.770489165014,409.164899049077,86.1844051049815,16.2615971193812,8.6378441110018,1.52432543135325,37.091918829596,20.8324475618279,42.2018348623851,22.6360036465679,4.76793222675646,24.516129032258,87.6497695852534,12.3502304147465,"sud"
"1549","34077","Clapiers","76","Occitanie","34","Hérault",5431,308.148212485613,803.204676664187,528.688262983516,287.544950445814,397.397766495787,958.688282012908,12.4382454534353,0,32.4209471705527,21.3402321249758,11.6066052880573,64.1143862057553,10.1299805324523,24.4377156900399,29.584457248207,81.9755735424366,17.6467723247184,"sud"
"1550","34079","Clermont-l'Hérault","76","Occitanie","34","Hérault",8962,835,365,1230,740,1635,446,22.5249527920151,1.34879956838414,9.84623684920421,33.1804693822498,19.9622336120852,30.5555555555556,24.4687219395391,6.67464830888955,51.3467604950255,49.4297500606649,50.2305265712206,"sud"
"1551","34081","Colombiers","76","Occitanie","34","Hérault",2584,149.925698966085,62.4690412358687,398.8408017367,221.2389888932,407.298570624126,115.397262767774,13.0421528223484,0.418017718665012,5.43423034264516,34.695470649196,19.2457512174725,29.2772415755735,19.7515988967109,5.59609243036321,30.4523424878837,81.825525040388,17.205169628433,"sud"
"1552","34087","Cournonsec","76","Occitanie","34","Hérault",3430.99999999999,203.268503743436,232.78597585102,449.905819385921,318.018112119726,372.881834903503,209.655001269575,11.6272321080965,2.02654992208284,13.3156712569001,25.7352186514158,18.1910642135778,52.8794445597648,15.8888343711923,8.93359042584213,26.737496720821,84.0024184412367,15.9144112224084,"sud"
"1553","34088","Cournonterral","76","Occitanie","34","Hérault",6270,388,445,970,540,848,440,12.8476821192053,0.496688741721854,14.7350993377483,32.1192052980132,17.8807947019868,42.1841541755889,18.6046511627907,9.65335673541027,30.1630434782609,75.2717391304348,22.9037267080745,"sud"
"1554","34090","Le Crès","76","Occitanie","34","Hérault",9316,469.316287431513,1104.95981044516,1089.96035600473,449.98363321296,955.490104444758,1146.92805091641,10.985410503462,0.234064132254899,25.8640866141663,25.5129904157841,10.5328859514704,57.2941212722994,13.8374798029991,16.6098985915416,31.689453125,69.1406249999999,30.6640625,"sud"
"1555","34095","Fabrègues","76","Occitanie","34","Hérault",7142.00000000001,429.66015538465,429.996246104221,1055.88724456595,646.681635604879,978.178170489936,400.268147705071,12.3475796837607,0.44382808036068,12.3572382636612,30.3441027192123,18.5843460827952,51.1917581330728,18.0500763931419,7.3860477178705,27.3077481482592,78.1393447588375,21.192534530969,"sud"
"1556","34101","Florensac","76","Occitanie","34","Hérault",5051,372,140,645,415,1017,222,17.8502879078695,1.91938579654511,6.71785028790787,30.9500959692898,19.9136276391555,28.8079470198675,25.9174311926606,5.65749235474006,29.8636363636364,85.0909090909091,14.7272727272727,"sud"
"1557","34108","Frontignan","76","Occitanie","34","Hérault",22731,1568.89364115262,923.555995522977,3487.47054223172,2193.39676105533,3869.90484910572,899.040650008978,15.6409748935411,0.742443183982865,9.20732658980101,34.7680924711608,21.8669148572981,38.0367996974707,22.2221750427355,5.1625658702309,38.8911107357371,60.5602020553976,39.1204826029165,"sud"
"1558","34111","Ganges","76","Occitanie","34","Hérault",4027,383.2321078557,80.177331172502,505.534869200102,275.122414867196,981.819146443675,158.230262936981,25.8941829619183,1.35247248979465,5.41741268599763,34.1579218660506,18.589439667144,29.3387979669838,31.0705507076712,5.00733910708437,57.3487152613231,34.3397773015632,65.4664003912481,"sud"
"1559","34113","Gigean","76","Occitanie","34","Hérault",6450,332.04680781981,333.993864180673,1021.71635757717,550.107541003461,810.710920276549,342.871270033214,10.5594055061746,0.937175625650959,10.6213237573775,32.4915556417686,17.4939450121512,44.5724086018118,17.6953420724864,7.48383210133141,27.7756581457459,73.5215566577643,26.2876764593666,"sud"
"1560","34114","Gignac","76","Occitanie","34","Hérault",6340,409.417953116066,362.403451322834,950.08472373824,587.681272415406,771.998730509443,380.033889495296,13.8914648141967,1.99399016471723,12.2962726824229,32.2361743295953,19.9399016471723,46.1098831825942,17.5054354732154,8.6174477590201,38.0418535127055,73.4678624813153,26.2331838565022,"sud"
"1561","34116","Grabels","76","Occitanie","34","Hérault",8603.00000000001,651.175370306698,982.397656730477,1258.57664138956,639.322168502501,681.073297911636,1104.30193320443,14.566145678992,0.228501325061269,21.9752589473658,28.1531082756129,14.3010013382883,56.0941614947142,11.0498028618852,17.9163075388852,51.457572956879,50.3251847592161,49.0713872618477,"sud"
"1562","34120","Jacou","76","Occitanie","34","Hérault",6800,361.513258619259,878.816761284385,729.01844970182,439.408380642193,603.638078997052,878.816761284386,10.8610861086109,0,26.4026402640264,21.9021902190219,13.2013201320132,53.653877573208,12.3695241905982,18.0083821184241,35.1418439716312,68.3687943262412,31.3475177304964,"sud"
"1563","34123","Juvignac","76","Occitanie","34","Hérault",11363,715.273411926577,1021.5369376497,1418.1538844682,639.773652239995,1086.05265934544,1256.25415157195,13.4500186526576,0,19.2090054469654,26.6670001713891,12.0303193333154,63.278010939825,13.3596695560398,15.4533393928795,45.2592088098021,57.6192028179027,41.8209498110069,"sud"
"1564","34126","Lamalou-les-Bains","76","Occitanie","34","Hérault",2508,114.569253249641,48.9267418922049,322.830705331203,133.089201644753,534.847964341007,120.597765019107,14.3096109758536,0.624496126577389,6.11091215954702,40.3213050039185,16.6227381832859,39.1705892691575,24.6533995770366,5.55885987670696,39.3906896529477,60.1002465107183,39.6334095982808,"sud"
"1565","34127","Lansargues","76","Occitanie","34","Hérault",3105.99999999999,176.397547595998,235.530816392385,471.061632784769,285.643756050339,343.774766053564,209.472087770248,11.8200134318334,0.335795836131633,15.7824042981868,31.5648085963735,19.1403626595031,44.6601941747574,14.9130434782609,9.08695652173916,30.4446119065561,82.969103240392,16.8048229088169,"sud"
"1566","34129","Lattes","76","Occitanie","34","Hérault",16710,965.676212463598,1719.12345111103,2083.08120162061,807.949547375219,1715.36633536166,1899.31198145759,12.1976679336267,0.300275386369484,21.7146251744843,26.3118553074084,10.2053878503075,53.6155870986871,13.1993637092794,14.6147846811773,35.641681580713,52.9708177176076,46.5721564988171,"sud"
"1567","34134","Lavérune","76","Occitanie","34","Hérault",3282,225.697129360465,211.899051582969,542.067341258759,226.682706344572,395.563991571037,277.932709518127,14.0836408364084,0,13.2226322263223,33.8253382533826,14.1451414514145,54.0425531914894,16.2489063071582,11.4168697173833,34.1412742382272,70.4293628808863,29.2243767313019,"sud"
"1568","34135","Lespignan","76","Occitanie","34","Hérault",3279,243.101571009263,123.527221041292,523.755417215078,340.935130073966,526.790154030029,101.786430138025,17.0831931105789,1.38887748866495,8.68048430415595,36.8052534496212,23.9581366794704,35.6700490374245,20.57338203932,3.97519030609819,24.4518272425249,86.7109634551494,12.6245847176079,"sud"
"1569","34140","Lignan-sur-Orb","76","Occitanie","34","Hérault",3209,165.137623670009,180.734315560943,464.696649194118,257.280644334299,523.363167784016,140.182072589914,12.1097601361724,0.369199256456262,13.253486160076,34.0768192781364,18.8667295878865,44.5527891965877,20.6968719155746,5.54362740797717,19.1502204242565,92.1927558013942,7.7346871463028,"sud"
"1570","34142","Lodève","76","Occitanie","34","Hérault",7459,570.966606911266,214.590569339907,1112.97883764101,587.474808337387,1654.61780084176,316.48974609886,20.0759138465488,1.05282948946879,7.54527800785967,39.1337549114943,20.6563632556397,30.7290700195014,28.799470232181,5.5086661203135,47.7616116396194,46.6703973139338,52.3503077783995,"sud"
"1571","34143","Loupian","76","Occitanie","34","Hérault",2176,140.068027210884,113.43537414966,369.897959183674,207.142857142857,285.081632653061,104.557823129252,12.9206749625055,5.00448678125215,10.4639269062545,34.1215007812646,19.1080404375082,35.1562499999999,17.2957155887197,6.34345452069159,24.5360824742268,86.8041237113403,12.680412371134,"sud"
"1572","34145","Lunel","76","Occitanie","34","Hérault",26273,2167.20337266701,986.37518124261,3392.2308507329,3022.18541411458,6008.16263941412,1236.40738863481,19.7246747549539,0.571348297059485,8.97743602734719,30.874190705086,27.5062438045287,44.262748022308,31.4475475124125,6.47152589440931,45.858073118122,58.3302716783446,41.5004135520976,"sud"
"1573","34146","Lunel-Viel","76","Occitanie","34","Hérault",4184,296.173106042844,228.891438341877,591.258636527934,421.109097672066,628.934324179956,217.051967670099,14.6756663795644,1.58225477816266,11.341794098476,29.2974423290982,20.8663666644353,45.6981926247635,20.9099053483536,7.21623216473882,32.4924122320724,83.5701694209251,15.4544419852611,"sud"
"1574","34147","Magalas","76","Occitanie","34","Hérault",3371,202.416647340753,128.419650786269,495.524211311086,294.225005335787,559.000909741628,119.164991704575,14.2056142725442,2.93075578066667,9.01249995023152,34.7759233297743,20.6487311693358,35.4393774645935,22.7723579905535,4.8544963053677,19.0375707054672,91.193703489712,8.41942012661902,"sud"
"1575","34148","Maraussan","76","Occitanie","34","Hérault",4514,278.046183082581,170.395647292935,686.46104111036,399.426938124431,771.306559512859,195.715180588015,14.3415962766638,2.20526918929504,8.78899164765832,35.4075966881341,20.6024043383584,34.4174095444288,22.9545178205278,5.82459405426658,27.3715303829028,86.8260377383557,12.4898466258409,"sud"
"1576","34150","Marseillan","76","Occitanie","34","Hérault",7784,647,210,940,565,1723,338,23.0249110320285,1.95729537366548,7.47330960854092,33.4519572953737,20.1067615658363,27.906976744186,26.8338265067746,5.26397757358667,34.0270551508845,73.8553590010406,24.7138397502601,"sud"
"1577","34151","Marsillargues","76","Occitanie","34","Hérault",6321.99999999999,494.884883982612,217.766440090909,893.005044779879,824.079562214959,1283.47359783544,254.50569258691,16.9916297920619,1.55502342350962,7.47690392436791,30.6608902685265,28.2943676268217,35.1955617841771,26.4411046528345,5.24312433366893,38.8156617109868,72.4279716232956,26.9376594107988,"sud"
"1578","34153","Les Matelles","76","Occitanie","34","Hérault",2002,76.7559265933982,241.77607541452,184.296277430773,94.7021840820637,217.804012648713,270.071189531783,8.12437066997827,1.10340235290648,25.5912284950401,19.5071747211965,10.023924938265,64.1300218940948,14.813892735434,18.3688334480211,20.9601888343058,85.4753423417187,13.8702464938514,"sud"
